dataset,false_cost,miss_cost,review_cost,alpha,selected_policy,selected_policy_label,threshold,recall,false_admission_rate,precision,review_rate,utility
CVEfixes,1.0,0.1,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4741113213445166
CVEfixes,1.0,0.1,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.48686497185968436
CVEfixes,1.0,0.1,0.05,0.3,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.48686497185968436
CVEfixes,1.0,0.1,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.34870994060458366
CVEfixes,1.0,0.1,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.41127364043015696
CVEfixes,1.0,0.1,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4503789814954746
CVEfixes,1.0,0.1,0.1,0.2,coverage_only,Coverage only,0.0943396226415094,0.7271076728765393,0.187125,0.8601979828165858,0.5180956067350494,0.4608838794906883
CVEfixes,1.0,0.1,0.1,0.3,coverage_only,Coverage only,0.0943396226415094,0.7271076728765393,0.187125,0.8601979828165858,0.5180956067350494,0.4608838794906883
CVEfixes,1.0,0.1,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.31735712465722543
CVEfixes,1.0,0.1,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.3716665183090035
CVEfixes,1.0,0.1,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.40291430179739063
CVEfixes,1.0,0.1,0.2,0.2,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.4096975750461886
CVEfixes,1.0,0.1,0.2,0.3,coverage_only,Coverage only,0.0972222222222222,0.7147931796652984,0.175375,0.8658443296997513,0.5059996129281982,0.4096975750461886
CVEfixes,1.0,0.25,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.30217358699084307
CVEfixes,1.0,0.25,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.3888701847173982
CVEfixes,1.0,0.25,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.449805296810862
CVEfixes,1.0,0.25,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.473357278181244
CVEfixes,1.0,0.25,0.0,0.3,coverage_only,Coverage only,0.0873015873015873,0.7523681717713925,0.21625,0.8463724358405115,0.5448519450358041,0.47421021471424063
CVEfixes,1.0,0.25,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.2959030238013714
CVEfixes,1.0,0.25,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.3809487602931675
CVEfixes,1.0,0.25,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.4403123608712452
CVEfixes,1.0,0.25,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.4628415050053199
CVEfixes,1.0,0.25,0.02,0.3,coverage_only,Coverage only,0.0873015873015873,0.7523681717713925,0.21625,0.8463724358405115,0.5448519450358041,0.46331317581352455
CVEfixes,1.0,0.25,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.2864971790171639
CVEfixes,1.0,0.25,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.36906662365682147
CVEfixes,1.0,0.25,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.42607295696182
CVEfixes,1.0,0.25,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.44706784524143367
CVEfixes,1.0,0.25,0.05,0.3,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.44706784524143367
CVEfixes,1.0,0.25,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.27082077104348484
CVEfixes,1.0,0.25,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.34926306259624473
CVEfixes,1.0,0.25,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.402340617112778
CVEfixes,1.0,0.25,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.42077841230162333
CVEfixes,1.0,0.25,0.1,0.3,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.42077841230162333
CVEfixes,1.0,0.25,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.23946795509612662
CVEfixes,1.0,0.25,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.30965594047509126
CVEfixes,1.0,0.25,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.35487593741469403
CVEfixes,1.0,0.25,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.36819954642200264
CVEfixes,1.0,0.25,0.2,0.3,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.36819954642200264
CVEfixes,1.0,0.5,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.17235830438901167
CVEfixes,1.0,0.5,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.28551922166087784
CVEfixes,1.0,0.5,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.36974135617303444
CVEfixes,1.0,0.5,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.4070287338174928
CVEfixes,1.0,0.5,0.0,0.3,coverage_only,Coverage only,0.0806451612903225,0.7778654878433849,0.249875,0.8313507128996879,0.5734952583704277,0.41692323176507745
CVEfixes,1.0,0.5,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.16608774119954003
CVEfixes,1.0,0.5,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.2775977972366471
CVEfixes,1.0,0.5,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.36024842023341763
CVEfixes,1.0,0.5,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.3965129606415687
CVEfixes,1.0,0.5,0.02,0.3,coverage_only,Coverage only,0.0824742268041237,0.7715503631196716,0.2405,0.8355274405881348,0.56599574221018,0.4055056298353039
CVEfixes,1.0,0.5,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.15668189641533256
CVEfixes,1.0,0.5,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.2657156606003011
CVEfixes,1.0,0.5,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.34600901632399245
CVEfixes,1.0,0.5,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.3807393008776825
CVEfixes,1.0,0.5,0.05,0.3,coverage_only,Coverage only,0.0824742268041237,0.7715503631196716,0.2405,0.8355274405881348,0.56599574221018,0.3885257575689985
CVEfixes,1.0,0.5,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.14100548844165345
CVEfixes,1.0,0.5,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.24591209953972437
CVEfixes,1.0,0.5,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.32227667647495045
CVEfixes,1.0,0.5,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.35444986793787214
CVEfixes,1.0,0.5,0.1,0.3,coverage_only,Coverage only,0.0824742268041237,0.7715503631196716,0.2405,0.8355274405881348,0.56599574221018,0.3602259704584895
CVEfixes,1.0,0.5,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.10965267249429521
CVEfixes,1.0,0.5,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.2063049774185709
CVEfixes,1.0,0.5,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.27481199677686646
CVEfixes,1.0,0.5,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.30187100205825146
CVEfixes,1.0,0.5,0.2,0.3,coverage_only,Coverage only,0.0824742268041237,0.7715503631196716,0.2405,0.8355274405881348,0.56599574221018,0.3036263962374715
CVEfixes,1.0,1.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.08727226081465111
CVEfixes,1.0,1.0,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.07881729554783712
CVEfixes,1.0,1.0,0.0,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.20961347489737925
CVEfixes,1.0,1.0,0.0,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.27437164508999046
CVEfixes,1.0,1.0,0.0,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.314232120303126
CVEfixes,1.0,1.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.09354282400412275
CVEfixes,1.0,1.0,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.07089587112360643
CVEfixes,1.0,1.0,0.02,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.20012053895776244
CVEfixes,1.0,1.0,0.02,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.26385587191406634
CVEfixes,1.0,1.0,0.02,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.30211096682915656
CVEfixes,1.0,1.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.10294866878833023
CVEfixes,1.0,1.0,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.05901373448726038
CVEfixes,1.0,1.0,0.05,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.18588113504833725
CVEfixes,1.0,1.0,0.05,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.24808221215018011
CVEfixes,1.0,1.0,0.05,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.2839292366182024
CVEfixes,1.0,1.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.11862507676200934
CVEfixes,1.0,1.0,0.1,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.03921017342668365
CVEfixes,1.0,1.0,0.1,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.16214879519929526
CVEfixes,1.0,1.0,0.1,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.22179277921036977
CVEfixes,1.0,1.0,0.1,0.3,coverage_only,Coverage only,0.073170731707317,0.803678560151563,0.293125,0.8127893980520517,0.6060576736984711,0.25362635293327884
CVEfixes,1.0,1.0,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,-0.14997789270936757
CVEfixes,1.0,1.0,0.2,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,-0.00039694869446982306
CVEfixes,1.0,1.0,0.2,0.15,coverage_only,Coverage only,0.1052631578947368,0.6797442374486896,0.149875,0.8777777777777778,0.4746467969808399,0.11468411550121127
CVEfixes,1.0,1.0,0.2,0.2,coverage_only,Coverage only,0.0921052631578947,0.7346858225449953,0.195,0.8564461212846232,0.5257886587962067,0.1692139133307491
CVEfixes,1.0,1.0,0.2,0.3,coverage_only,Coverage only,0.0784313725490196,0.7865487843384907,0.263125,0.8255862126108211,0.5839461970195471,0.1931833292730721
CVEfixes,2.0,0.0,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3832388695926745
CVEfixes,2.0,0.0,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.3978461477739186
CVEfixes,2.0,0.0,0.0,0.15,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.4012098989580044
CVEfixes,2.0,0.0,0.0,0.2,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.4012098989580044
CVEfixes,2.0,0.0,0.0,0.3,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.4012098989580044
CVEfixes,2.0,0.0,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.37696830640320284
CVEfixes,2.0,0.0,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.38992472334968786
CVEfixes,2.0,0.0,0.02,0.15,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.3925859392134718
CVEfixes,2.0,0.0,0.02,0.2,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.3925859392134718
CVEfixes,2.0,0.0,0.02,0.3,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.3925859392134718
CVEfixes,2.0,0.0,0.05,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.36756246161899536
CVEfixes,2.0,0.0,0.05,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.37804258671334184
CVEfixes,2.0,0.0,0.05,0.15,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.3796499995966729
CVEfixes,2.0,0.0,0.05,0.2,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.3796499995966729
CVEfixes,2.0,0.0,0.05,0.3,coverage_only,Coverage only,0.1164383561643835,0.6309598989580044,0.114875,0.8968806104129264,0.4311979872266305,0.3796499995966729
CVEfixes,2.0,0.0,0.1,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3518860536453163
CVEfixes,2.0,0.0,0.1,0.1,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.35940015480122117
CVEfixes,2.0,0.0,0.1,0.15,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.35940015480122117
CVEfixes,2.0,0.0,0.1,0.2,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.35940015480122117
CVEfixes,2.0,0.0,0.1,0.3,coverage_only,Coverage only,0.1384615384615384,0.5373381749289549,0.071125,0.922857917570499,0.3568802012773369,0.35940015480122117
CVEfixes,2.0,0.0,0.2,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.32053323769795805
CVEfixes,2.0,0.0,0.2,0.1,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,0.3245904094680671
CVEfixes,2.0,0.0,0.2,0.15,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,0.3245904094680671
CVEfixes,2.0,0.0,0.2,0.2,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,0.3245904094680671
CVEfixes,2.0,0.0,0.2,0.3,coverage_only,Coverage only,0.1451612903225806,0.5131828228607515,0.0605,0.9307086614173228,0.3379620669634217,0.3245904094680671
CVEfixes,2.0,0.1,0.0,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.3313127565519419
CVEfixes,2.0,0.1,0.0,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.35650576255131045
CVEfixes,2.0,0.1,0.0,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,0.36451018313861705
CVEfixes,2.0,0.1,0.0,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,0.36451018313861705
CVEfixes,2.0,0.1,0.0,0.3,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,0.36451018313861705
CVEfixes,2.0,0.1,0.02,0.05,coverage_only,Coverage only,0.1530612244897959,0.4807388695926745,0.04875,0.9398148148148148,0.3135281594735823,0.32504219336247026
CVEfixes,2.0,0.1,0.02,0.1,coverage_only,Coverage only,0.1269841269841269,0.5865961477739186,0.094375,0.9077693623259224,0.3960712212115347,0.34858433812707973
CVEfixes,2.0,0.1,0.02,0.15,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,0.3557488129044386
CVEfixes,2.0,0.1,0.02,0.2,coverage_only,Coverage only,0.1145038167938931,0.6393274392169246,0.119375,0.8945217583388557,0.438068511708922,0.3557488129044386
