dataset,trial,policy,control_mode,n_pairs,false_admissions,false_admission_rate
BigVul,153,risk_score_tuned,same_category_different_cve,1500,812,0.5413333333333333
BigVul,153,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,153,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,154,mddc_strict_gate,same_category_different_cve,1500,190,0.12666666666666668
BigVul,154,risk_score_tuned,same_category_different_cve,1500,787,0.5246666666666666
BigVul,154,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,154,random_at_mddc_recall,same_category_different_cve,1500,785,0.5233333333333333
BigVul,155,mddc_strict_gate,same_category_different_cve,1500,201,0.134
BigVul,155,risk_score_tuned,same_category_different_cve,1500,798,0.532
BigVul,155,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,155,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,156,mddc_strict_gate,same_category_different_cve,1500,209,0.13933333333333334
BigVul,156,risk_score_tuned,same_category_different_cve,1500,823,0.5486666666666666
BigVul,156,coverage_only_tuned,same_category_different_cve,1500,23,0.015333333333333332
BigVul,156,random_at_mddc_recall,same_category_different_cve,1500,734,0.48933333333333334
BigVul,157,mddc_strict_gate,same_category_different_cve,1500,208,0.13866666666666666
BigVul,157,risk_score_tuned,same_category_different_cve,1500,803,0.5353333333333333
BigVul,157,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,157,random_at_mddc_recall,same_category_different_cve,1500,775,0.5166666666666667
BigVul,158,mddc_strict_gate,same_category_different_cve,1500,232,0.15466666666666667
BigVul,158,risk_score_tuned,same_category_different_cve,1500,786,0.524
BigVul,158,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,158,random_at_mddc_recall,same_category_different_cve,1500,743,0.49533333333333335
BigVul,159,mddc_strict_gate,same_category_different_cve,1500,197,0.13133333333333333
BigVul,159,risk_score_tuned,same_category_different_cve,1500,825,0.55
BigVul,159,coverage_only_tuned,same_category_different_cve,1500,22,0.014666666666666666
BigVul,159,random_at_mddc_recall,same_category_different_cve,1500,773,0.5153333333333333
BigVul,160,mddc_strict_gate,same_category_different_cve,1500,225,0.15
BigVul,160,risk_score_tuned,same_category_different_cve,1500,818,0.5453333333333333
BigVul,160,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,160,random_at_mddc_recall,same_category_different_cve,1500,763,0.5086666666666667
BigVul,161,mddc_strict_gate,same_category_different_cve,1500,200,0.13333333333333333
BigVul,161,risk_score_tuned,same_category_different_cve,1500,796,0.5306666666666666
BigVul,161,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,161,random_at_mddc_recall,same_category_different_cve,1500,776,0.5173333333333333
BigVul,162,mddc_strict_gate,same_category_different_cve,1500,192,0.128
BigVul,162,risk_score_tuned,same_category_different_cve,1500,809,0.5393333333333333
BigVul,162,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,162,random_at_mddc_recall,same_category_different_cve,1500,759,0.506
BigVul,163,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,163,risk_score_tuned,same_category_different_cve,1500,824,0.5493333333333333
BigVul,163,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,163,random_at_mddc_recall,same_category_different_cve,1500,761,0.5073333333333333
BigVul,164,mddc_strict_gate,same_category_different_cve,1500,229,0.15266666666666667
BigVul,164,risk_score_tuned,same_category_different_cve,1500,821,0.5473333333333333
BigVul,164,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,164,random_at_mddc_recall,same_category_different_cve,1500,752,0.5013333333333333
BigVul,165,mddc_strict_gate,same_category_different_cve,1500,238,0.15866666666666668
BigVul,165,risk_score_tuned,same_category_different_cve,1500,796,0.5306666666666666
BigVul,165,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,165,random_at_mddc_recall,same_category_different_cve,1500,736,0.49066666666666664
BigVul,166,mddc_strict_gate,same_category_different_cve,1500,226,0.15066666666666667
BigVul,166,risk_score_tuned,same_category_different_cve,1500,798,0.532
BigVul,166,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,166,random_at_mddc_recall,same_category_different_cve,1500,778,0.5186666666666667
BigVul,167,mddc_strict_gate,same_category_different_cve,1500,196,0.13066666666666665
BigVul,167,risk_score_tuned,same_category_different_cve,1500,792,0.528
BigVul,167,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,167,random_at_mddc_recall,same_category_different_cve,1500,762,0.508
BigVul,168,mddc_strict_gate,same_category_different_cve,1500,198,0.132
BigVul,168,risk_score_tuned,same_category_different_cve,1500,804,0.536
BigVul,168,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,168,random_at_mddc_recall,same_category_different_cve,1500,776,0.5173333333333333
BigVul,169,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,169,risk_score_tuned,same_category_different_cve,1500,802,0.5346666666666666
BigVul,169,coverage_only_tuned,same_category_different_cve,1500,41,0.027333333333333334
BigVul,169,random_at_mddc_recall,same_category_different_cve,1500,767,0.5113333333333333
BigVul,170,mddc_strict_gate,same_category_different_cve,1500,192,0.128
BigVul,170,risk_score_tuned,same_category_different_cve,1500,832,0.5546666666666666
BigVul,170,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,170,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,171,mddc_strict_gate,same_category_different_cve,1500,228,0.152
BigVul,171,risk_score_tuned,same_category_different_cve,1500,807,0.538
BigVul,171,coverage_only_tuned,same_category_different_cve,1500,41,0.027333333333333334
BigVul,171,random_at_mddc_recall,same_category_different_cve,1500,767,0.5113333333333333
BigVul,172,mddc_strict_gate,same_category_different_cve,1500,222,0.148
BigVul,172,risk_score_tuned,same_category_different_cve,1500,784,0.5226666666666666
BigVul,172,coverage_only_tuned,same_category_different_cve,1500,37,0.024666666666666667
BigVul,172,random_at_mddc_recall,same_category_different_cve,1500,744,0.496
BigVul,173,mddc_strict_gate,same_category_different_cve,1500,202,0.13466666666666666
BigVul,173,risk_score_tuned,same_category_different_cve,1500,805,0.5366666666666666
BigVul,173,coverage_only_tuned,same_category_different_cve,1500,28,0.018666666666666668
BigVul,173,random_at_mddc_recall,same_category_different_cve,1500,764,0.5093333333333333
BigVul,174,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,174,risk_score_tuned,same_category_different_cve,1500,794,0.5293333333333333
BigVul,174,coverage_only_tuned,same_category_different_cve,1500,35,0.023333333333333334
BigVul,174,random_at_mddc_recall,same_category_different_cve,1500,741,0.494
BigVul,175,mddc_strict_gate,same_category_different_cve,1500,212,0.14133333333333334
BigVul,175,risk_score_tuned,same_category_different_cve,1500,783,0.522
BigVul,175,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,175,random_at_mddc_recall,same_category_different_cve,1500,728,0.48533333333333334
BigVul,176,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,176,risk_score_tuned,same_category_different_cve,1500,830,0.5533333333333333
BigVul,176,coverage_only_tuned,same_category_different_cve,1500,23,0.015333333333333332
BigVul,176,random_at_mddc_recall,same_category_different_cve,1500,763,0.5086666666666667
BigVul,177,mddc_strict_gate,same_category_different_cve,1500,205,0.13666666666666666
BigVul,177,risk_score_tuned,same_category_different_cve,1500,829,0.5526666666666666
BigVul,177,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,177,random_at_mddc_recall,same_category_different_cve,1500,770,0.5133333333333333
BigVul,178,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,178,risk_score_tuned,same_category_different_cve,1500,828,0.552
BigVul,178,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,178,random_at_mddc_recall,same_category_different_cve,1500,752,0.5013333333333333
BigVul,179,mddc_strict_gate,same_category_different_cve,1500,204,0.136
BigVul,179,risk_score_tuned,same_category_different_cve,1500,809,0.5393333333333333
BigVul,179,coverage_only_tuned,same_category_different_cve,1500,25,0.016666666666666666
BigVul,179,random_at_mddc_recall,same_category_different_cve,1500,763,0.5086666666666667
BigVul,180,mddc_strict_gate,same_category_different_cve,1500,217,0.14466666666666667
BigVul,180,risk_score_tuned,same_category_different_cve,1500,814,0.5426666666666666
BigVul,180,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,180,random_at_mddc_recall,same_category_different_cve,1500,827,0.5513333333333333
BigVul,181,mddc_strict_gate,same_category_different_cve,1500,210,0.14
BigVul,181,risk_score_tuned,same_category_different_cve,1500,799,0.5326666666666666
BigVul,181,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,181,random_at_mddc_recall,same_category_different_cve,1500,778,0.5186666666666667
BigVul,182,mddc_strict_gate,same_category_different_cve,1500,224,0.14933333333333335
BigVul,182,risk_score_tuned,same_category_different_cve,1500,822,0.548
BigVul,182,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,182,random_at_mddc_recall,same_category_different_cve,1500,771,0.514
BigVul,183,mddc_strict_gate,same_category_different_cve,1500,222,0.148
BigVul,183,risk_score_tuned,same_category_different_cve,1500,816,0.544
BigVul,183,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,183,random_at_mddc_recall,same_category_different_cve,1500,755,0.5033333333333333
BigVul,184,mddc_strict_gate,same_category_different_cve,1500,218,0.14533333333333334
BigVul,184,risk_score_tuned,same_category_different_cve,1500,776,0.5173333333333333
BigVul,184,coverage_only_tuned,same_category_different_cve,1500,18,0.012
BigVul,184,random_at_mddc_recall,same_category_different_cve,1500,770,0.5133333333333333
BigVul,185,mddc_strict_gate,same_category_different_cve,1500,216,0.144
BigVul,185,risk_score_tuned,same_category_different_cve,1500,803,0.5353333333333333
BigVul,185,coverage_only_tuned,same_category_different_cve,1500,38,0.025333333333333333
BigVul,185,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,186,mddc_strict_gate,same_category_different_cve,1500,240,0.16
BigVul,186,risk_score_tuned,same_category_different_cve,1500,805,0.5366666666666666
BigVul,186,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,186,random_at_mddc_recall,same_category_different_cve,1500,783,0.522
BigVul,187,mddc_strict_gate,same_category_different_cve,1500,238,0.15866666666666668
BigVul,187,risk_score_tuned,same_category_different_cve,1500,818,0.5453333333333333
BigVul,187,coverage_only_tuned,same_category_different_cve,1500,31,0.020666666666666667
BigVul,187,random_at_mddc_recall,same_category_different_cve,1500,746,0.49733333333333335
BigVul,188,mddc_strict_gate,same_category_different_cve,1500,221,0.14733333333333334
BigVul,188,risk_score_tuned,same_category_different_cve,1500,833,0.5553333333333333
BigVul,188,coverage_only_tuned,same_category_different_cve,1500,32,0.021333333333333333
BigVul,188,random_at_mddc_recall,same_category_different_cve,1500,739,0.49266666666666664
BigVul,189,mddc_strict_gate,same_category_different_cve,1500,213,0.142
BigVul,189,risk_score_tuned,same_category_different_cve,1500,817,0.5446666666666666
BigVul,189,coverage_only_tuned,same_category_different_cve,1500,27,0.018
BigVul,189,random_at_mddc_recall,same_category_different_cve,1500,756,0.504
BigVul,190,mddc_strict_gate,same_category_different_cve,1500,225,0.15
BigVul,190,risk_score_tuned,same_category_different_cve,1500,800,0.5333333333333333
BigVul,190,coverage_only_tuned,same_category_different_cve,1500,29,0.019333333333333334
BigVul,190,random_at_mddc_recall,same_category_different_cve,1500,745,0.49666666666666665
BigVul,191,mddc_strict_gate,same_category_different_cve,1500,226,0.15066666666666667
BigVul,191,risk_score_tuned,same_category_different_cve,1500,800,0.5333333333333333
BigVul,191,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,191,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,192,mddc_strict_gate,same_category_different_cve,1500,219,0.146
BigVul,192,risk_score_tuned,same_category_different_cve,1500,823,0.5486666666666666
BigVul,192,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,192,random_at_mddc_recall,same_category_different_cve,1500,760,0.5066666666666667
BigVul,193,mddc_strict_gate,same_category_different_cve,1500,202,0.13466666666666666
BigVul,193,risk_score_tuned,same_category_different_cve,1500,813,0.542
BigVul,193,coverage_only_tuned,same_category_different_cve,1500,21,0.014
BigVul,193,random_at_mddc_recall,same_category_different_cve,1500,748,0.49866666666666665
BigVul,194,mddc_strict_gate,same_category_different_cve,1500,197,0.13133333333333333
BigVul,194,risk_score_tuned,same_category_different_cve,1500,819,0.546
BigVul,194,coverage_only_tuned,same_category_different_cve,1500,26,0.017333333333333333
BigVul,194,random_at_mddc_recall,same_category_different_cve,1500,726,0.484
BigVul,195,mddc_strict_gate,same_category_different_cve,1500,215,0.14333333333333334
BigVul,195,risk_score_tuned,same_category_different_cve,1500,775,0.5166666666666667
BigVul,195,coverage_only_tuned,same_category_different_cve,1500,24,0.016
BigVul,195,random_at_mddc_recall,same_category_different_cve,1500,789,0.526
BigVul,196,mddc_strict_gate,same_category_different_cve,1500,248,0.16533333333333333
BigVul,196,risk_score_tuned,same_category_different_cve,1500,798,0.532
BigVul,196,coverage_only_tuned,same_category_different_cve,1500,30,0.02
BigVul,196,random_at_mddc_recall,same_category_different_cve,1500,765,0.51
BigVul,197,mddc_strict_gate,same_category_different_cve,1500,206,0.13733333333333334
BigVul,197,risk_score_tuned,same_category_different_cve,1500,839,0.5593333333333333
BigVul,197,coverage_only_tuned,same_category_different_cve,1500,33,0.022
BigVul,197,random_at_mddc_recall,same_category_different_cve,1500,747,0.498
BigVul,198,mddc_strict_gate,same_category_different_cve,1500,199,0.13266666666666665
BigVul,198,risk_score_tuned,same_category_different_cve,1500,846,0.564
BigVul,198,coverage_only_tuned,same_category_different_cve,1500,36,0.024
BigVul,198,random_at_mddc_recall,same_category_different_cve,1500,743,0.49533333333333335
BigVul,199,mddc_strict_gate,same_category_different_cve,1500,241,0.16066666666666668
BigVul,199,risk_score_tuned,same_category_different_cve,1500,804,0.536
BigVul,199,coverage_only_tuned,same_category_different_cve,1500,42,0.028
BigVul,199,random_at_mddc_recall,same_category_different_cve,1500,744,0.496
